BAIRRO,MARCA_OBJETO,DIA_SEMANA,PERIODO,IDADE,SEXO,RUBRICA,DESCR_SUBTIPOLOCAL
CIDADE DUTRA,Motorola,DOMINGO,MADRUGADA,36,MULHER,ROUBO,Via Publica
GRAJAU,Motorola,QUINTA,NOITE,29,MULHER,ROUBO,Via Publica
GRAJAU,LG,SABADO,NOITE,31,MULHER,ROUBO,Via Publica
CIDADE DUTRA,Apple,DOMINGO,MANHA,43,HOMEM,ROUBO,Via Publica
CIDADE DUTRA,Samsung,SABADO,TARDE,28,HOMEM,FURTO,Estabelecimentos Comerciais / Industrias
JARDIM MONTE VERDE,Samsung,SABADO,NOITE,32,HOMEM,ROUBO,Via Publica
PARQUE AMERICA,Apple,DOMINGO,MADRUGADA,38,MULHER,ROUBO,Via Publica
PARQUE AMERICA,Motorola,DOMINGO,MADRUGADA,74,MULHER,ROUBO,Via Publica
GRAJAU,Samsung,QUINTA,MADRUGADA,28,HOMEM,ROUBO,Via Publica
GRAJAU,Apple,DOMINGO,TARDE,34,MULHER,FURTO,Via Publica
PARQUE GRAJAU,Motorola,SEGUNDA,NOITE,74,HOMEM,ROUBO,Via Publica
GRAJAU,Apple,SEXTA,NOITE,51,HOMEM,ROUBO,Via Publica
GRAJAU,Outros,TERCA,NOITE,21,HOMEM,ROUBO,Via Publica
GRAJAU,Outros,TERCA,NOITE,30,MULHER,ROUBO,Via Publica
PARQUE PLANALTO,Outros,SABADO,NOITE,29,MULHER,ROUBO,Via Publica
PARQUE PLANALTO,Outros,SABADO,NOITE,57,HOMEM,ROUBO,Via Publica
CIDADE DUTRA,Samsung,SEGUNDA,NOITE,57,MULHER,ROUBO,Via Publica
GRAJAU,Samsung,QUARTA,NOITE,23,HOMEM,ROUBO,Via Publica
CIDADE DUTRA,Apple,QUARTA,NOITE,16,HOMEM,ROUBO,Via Publica
CIDADE DUTRA,Apple,QUARTA,NOITE,36,MULHER,ROUBO,Via Publica
CIDADE DUTRA,Apple,QUARTA,NOITE,48,MULHER,ROUBO,Via Publica
CIDADE DUTRA,Apple,QUARTA,NOITE,41,HOMEM,ROUBO,Via Publica
CIDADE DUTRA,Samsung,QUARTA,NOITE,38,MULHER,ROUBO,Via Publica
GRAJAU,Motorola,TERCA,NOITE,21,MULHER,ROUBO,Via Publica
GRAJAU,Samsung,SABADO,MANHA,44,HOMEM,ROUBO,Via Publica
JARDIM FLORESTA,Samsung,QUARTA,NOITE,27,HOMEM,ROUBO,Via Publica
CIDADE DUTRA,Apple,QUARTA,NOITE,40,HOMEM,ROUBO,Via Publica
JARDIM GUANHEMBU,Motorola,QUARTA,NOITE,15,MULHER,ROUBO,Via Publica
CIDADE DUTRA,Samsung,QUARTA,NOITE,53,MULHER,ROUBO,Via Publica
PARQUE ALTO DO RIO BONITO,Apple,QUARTA,NOITE,22,MULHER,ROUBO,Via Publica
PARQUE ALTO DO RIO BONITO,Apple,QUARTA,NOITE,57,MULHER,ROUBO,Via Publica
CIDADE DUTRA,Samsung,SEXTA,NOITE,61,MULHER,FURTO,Entreterimento
GRAJAU,Motorola,QUINTA,MANHA,29,MULHER,ROUBO,Via Publica
PARQUE RESIDENCIAL COCAIA,Motorola,SEXTA,MANHA,33,MULHER,FURTO,Transporte Publico
GRAJAU,Motorola,SEXTA,MANHA,23,MULHER,FURTO,Via Publica
GRAJAU,Motorola,SABADO,NOITE,36,MULHER,ROUBO,Via Publica
CIDADE DUTRA,Apple,SABADO,NOITE,72,MULHER,ROUBO,Entreterimento
JARDIM MALIA II,Apple,DOMINGO,TARDE,35,HOMEM,ROUBO,Via Publica
GRAJAU,Apple,DOMINGO,TARDE,18,HOMEM,ROUBO,Via Publica
CIDADE DUTRA,Apple,DOMINGO,NOITE,20,MULHER,FURTO,Entreterimento
CIDADE DUTRA,Apple,DOMINGO,NOITE,36,HOMEM,ROUBO,Entreterimento
CIDADE DUTRA,Apple,DOMINGO,NOITE,33,MULHER,FURTO,Entreterimento
GRAJAU,Motorola,QUARTA,NOITE,78,MULHER,ROUBO,Via Publica
GRAJAU,Motorola,QUARTA,NOITE,57,MULHER,ROUBO,Via Publica
GRAJAU,Motorola,QUARTA,NOITE,47,HOMEM,ROUBO,Via Publica
GRAJAU,Motorola,QUARTA,NOITE,46,MULHER,ROUBO,Via Publica
GRAJAU,Motorola,SEXTA,MADRUGADA,60,HOMEM,ROUBO,Via Publica
JARDIM ELIANA,Samsung,TERCA,TARDE,45,MULHER,ROUBO,Residencia / Hospedagem
CIDADE DUTRA,Outros,QUARTA,MADRUGADA,26,MULHER,ROUBO,Via Publica
PEDREIRA,Samsung,QUARTA,TARDE,33,HOMEM,FURTO,Via Publica
CIDADE DUTRA,Motorola,QUARTA,NOITE,36,MULHER,FURTO,Transporte Publico
CIDADE DUTRA,Xiaomi,QUINTA,MANHA,55,HOMEM,ROUBO,Estabelecimentos Comerciais / Industrias
CIDADE DUTRA,Samsung,SABADO,NOITE,35,MULHER,FURTO,Entreterimento
GRAJAU,Motorola,QUARTA,NOITE,41,MULHER,ROUBO,Via Publica
PEDREIRA,Samsung,SEXTA,MANHA,23,MULHER,FURTO,Via Publica
PARQUE ALTO DO RIO BONITO,Motorola,QUINTA,TARDE,30,HOMEM,ROUBO,Via Publica
GRAJAU,Outros,QUINTA,MANHA,58,HOMEM,FURTO,Via Publica
CIDADE DUTRA,Motorola,SEGUNDA,NOITE,18,HOMEM,ROUBO,Via Publica
GRAJAU,Samsung,SEGUNDA,NOITE,55,HOMEM,ROUBO,Via Publica
SOCORRO,Apple,QUARTA,MADRUGADA,43,MULHER,ROUBO,Estabelecimentos Comerciais / Industrias
SOCORRO,Apple,QUARTA,MADRUGADA,15,MULHER,ROUBO,Estabelecimentos Comerciais / Industrias
SOCORRO,Apple,QUINTA,TARDE,20,HOMEM,ROUBO,Residencia / Hospedagem
SOCORRO,Apple,QUINTA,TARDE,18,HOMEM,ROUBO,Residencia / Hospedagem
SOCORRO,Apple,SEXTA,MANHA,46,HOMEM,FURTO,Transporte Publico
INTERLAGOS,Apple,QUINTA,MADRUGADA,32,HOMEM,ROUBO,Via Publica
SOCORRO,Apple,QUINTA,MANHA,18,MULHER,ROUBO,Via Publica
SOCORRO,Apple,SABADO,MADRUGADA,34,MULHER,ROUBO,Via Publica
SOCORRO,Motorola,SABADO,MADRUGADA,23,HOMEM,FURTO,Via Publica
INTERLAGOS,Apple,DOMINGO,TARDE,42,HOMEM,ROUBO,Transporte Privado
INTERLAGOS,Apple,DOMINGO,TARDE,16,MULHER,ROUBO,Transporte Privado
SOCORRO,Samsung,DOMINGO,NOITE,58,HOMEM,ROUBO,Via Publica
VILA SOCORRO,Apple,SEXTA,MANHA,74,MULHER,ROUBO,Via Publica
SOCORRO,Motorola,SEGUNDA,TARDE,76,HOMEM,ROUBO,Via Publica
JARDIM DOS LAGOS,Apple,SABADO,NOITE,50,MULHER,ROUBO,Via Publica
SOCORRO,Apple,DOMINGO,NOITE,15,HOMEM,ROUBO,Via Publica
SOCORRO,Motorola,TERCA,MADRUGADA,31,MULHER,FURTO,Via Publica
SOCORRO,Apple,SEGUNDA,NOITE,26,HOMEM,FURTO,Via Publica
SOCORRO,Xiaomi,TERCA,MADRUGADA,28,MULHER,ROUBO,Via Publica
SOCORRO,Samsung,QUARTA,TARDE,41,MULHER,ROUBO,Via Publica
SOCORRO,Samsung,SEXTA,NOITE,38,HOMEM,ROUBO,Via Publica
SOCORRO,Samsung,SABADO,MANHA,55,MULHER,FURTO,Transporte Publico
SOCORRO,Apple,DOMINGO,MADRUGADA,21,MULHER,ROUBO,Via Publica
INTERLAGOS,Apple,SABADO,MADRUGADA,38,HOMEM,FURTO,Via Publica
SOCORRO,Apple,SEGUNDA,NOITE,30,MULHER,ROUBO,Via Publica
SOCORRO,Samsung,TERCA,TARDE,55,HOMEM,ROUBO,Via Publica
SOCORRO,Outros,QUARTA,MANHA,31,HOMEM,ROUBO,Estabelecimentos Comerciais / Industrias
SOCORRO,Outros,QUARTA,MANHA,22,MULHER,ROUBO,Estabelecimentos Comerciais / Industrias
SOCORRO,Motorola,TERCA,NOITE,23,MULHER,ROUBO,Via Publica
SOCORRO,Motorola,TERCA,NOITE,36,MULHER,ROUBO,Via Publica
SOCORRO,Xiaomi,QUINTA,MADRUGADA,29,MULHER,ROUBO,Via Publica
SOCORRO,Motorola,SEGUNDA,NOITE,37,MULHER,ROUBO,Via Publica
SOCORRO,Motorola,QUINTA,NOITE,75,MULHER,ROUBO,Via Publica
SOCORRO,Motorola,QUINTA,NOITE,52,HOMEM,ROUBO,Via Publica
SOCORRO,Samsung,QUARTA,NOITE,26,HOMEM,ROUBO,Via Publica
SOCORRO,Apple,QUINTA,NOITE,52,MULHER,ROUBO,Via Publica
SOCORRO,Apple,QUINTA,NOITE,54,MULHER,ROUBO,Via Publica
SOCORRO,Apple,SABADO,NOITE,35,MULHER,ROUBO,Via Publica
INTERLAGOS,Outros,QUINTA,NOITE,21,MULHER,ROUBO,Via Publica
INTERLAGOS,Apple,QUARTA,NOITE,42,MULHER,ROUBO,Via Publica
SOCORRO,LG,DOMINGO,NOITE,51,HOMEM,ROUBO,Via Publica
JARDIM DAS FLORES,Motorola,DOMINGO,MANHA,32,HOMEM,ROUBO,Via Publica
VELEIROS,Samsung,SEGUNDA,MANHA,38,MULHER,ROUBO,Via Publica
SOCORRO,Samsung,QUARTA,TARDE,52,HOMEM,ROUBO,Via Publica
SOCORRO,Samsung,QUARTA,TARDE,37,HOMEM,ROUBO,Via Publica
SOCORRO,Xiaomi,QUINTA,MADRUGADA,82,HOMEM,ROUBO,Via Publica
SOCORRO,Samsung,QUINTA,MANHA,54,MULHER,FURTO,Transporte Publico
SOCORRO,Samsung,QUINTA,MANHA,29,MULHER,FURTO,Via Publica
SOCORRO,Samsung,QUINTA,MANHA,38,HOMEM,FURTO,Via Publica
SOCORRO,Apple,DOMINGO,NOITE,25,MULHER,ROUBO,Via Publica
SOCORRO,Apple,DOMINGO,NOITE,49,MULHER,ROUBO,Via Publica
SOCORRO,Apple,QUARTA,NOITE,16,HOMEM,ROUBO,Via Publica
INTERLAGOS,Apple,SABADO,MADRUGADA,29,HOMEM,ROUBO,Via Publica
SOCORRO,Samsung,DOMINGO,NOITE,27,HOMEM,ROUBO,Via Publica
INTERLAGOS,Apple,DOMINGO,NOITE,15,MULHER,FURTO,Entreterimento
SOCORRO,Samsung,QUARTA,MANHA,37,HOMEM,ROUBO,Residencia / Hospedagem
SOCORRO,Samsung,QUARTA,MANHA,28,MULHER,ROUBO,Residencia / Hospedagem
SOCORRO,Samsung,QUARTA,MANHA,20,MULHER,ROUBO,Residencia / Hospedagem
SOCORRO,Apple,QUARTA,TARDE,34,MULHER,ROUBO,Via Publica
SOCORRO,Apple,QUINTA,TARDE,60,MULHER,ROUBO,Via Publica
SOCORRO,Apple,SEXTA,MADRUGADA,20,MULHER,ROUBO,Via Publica
SOCORRO,Outros,QUINTA,MANHA,76,MULHER,FURTO,Via Publica
JARDIM DAS ACACIAS,Apple,QUARTA,MANHA,25,HOMEM,FURTO,Via Publica
SANTO AMARO,Motorola,TERCA,MADRUGADA,36,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,QUARTA,MANHA,19,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,QUINTA,TARDE,55,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,QUINTA,TARDE,29,MULHER,ROUBO,Via Publica
VARZEA DE BAIXO,Samsung,QUARTA,NOITE,21,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,QUARTA,TARDE,35,MULHER,ROUBO,Via Publica
SANTO AMARO,Motorola,SEGUNDA,TARDE,19,HOMEM,ROUBO,Via Publica
CHACARA SANTO ANTONIO (ZONA SUL),Samsung,SABADO,MANHA,49,MULHER,FURTO,Via Publica
SANTO AMARO,Samsung,QUINTA,TARDE,33,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,QUINTA,NOITE,36,HOMEM,ROUBO,Via Publica
SANTO AMARO,Motorola,SEXTA,TARDE,25,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,SEXTA,MANHA,30,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,SEXTA,TARDE,38,MULHER,ROUBO,Via Publica
CAMPO GRANDE,Samsung,SEGUNDA,MANHA,22,HOMEM,FURTO,Transporte Publico
SANTO AMARO,Apple,SEGUNDA,MADRUGADA,18,MULHER,FURTO,Alimentacao
CHACARA SANTO ANTONIO (ZONA SUL),Apple,SEXTA,TARDE,37,HOMEM,ROUBO,Via Publica
SANTO AMARO,Motorola,SABADO,NOITE,23,HOMEM,FURTO,Via Publica
SANTO AMARO,Apple,SEGUNDA,TARDE,35,HOMEM,FURTO,Via Publica
SANTO AMARO,Apple,SEGUNDA,NOITE,29,MULHER,FURTO,Via Publica
SANTO AMARO,Xiaomi,DOMINGO,NOITE,51,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,DOMINGO,NOITE,47,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,QUINTA,TARDE,33,HOMEM,ROUBO,Transporte Privado
SANTO AMARO,Motorola,SABADO,MADRUGADA,71,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,SEGUNDA,TARDE,46,HOMEM,ROUBO,Via Publica
SANTO AMARO,Outros,SEGUNDA,MANHA,27,HOMEM,FURTO,Via Publica
SANTO AMARO,Motorola,TERCA,MANHA,18,MULHER,FURTO,Via Publica
CHACARA SANTO ANTONIO (ZONA SUL),Nokia,TERCA,MANHA,27,HOMEM,ROUBO,Via Publica
SANTO AMARO,Outros,QUARTA,MADRUGADA,51,MULHER,FURTO,Via Publica
SANTO AMARO,Samsung,TERCA,TARDE,30,MULHER,ROUBO,Via Publica
VILA CORDEIRO,Apple,TERCA,NOITE,27,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,TERCA,NOITE,42,MULHER,FURTO,Via Publica
SANTO AMARO,Samsung,SEGUNDA,MANHA,81,MULHER,FURTO,Estabelecimentos Comerciais / Industrias
SANTO AMARO,Samsung,QUARTA,TARDE,80,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,QUARTA,NOITE,22,HOMEM,FURTO,Via Publica
SANTO AMARO,Samsung,QUARTA,NOITE,31,MULHER,ROUBO,Via Publica
CAMPO GRANDE,Motorola,QUINTA,MANHA,22,HOMEM,FURTO,Via Publica
SANTO AMARO,Apple,SEXTA,TARDE,32,HOMEM,FURTO,Via Publica
SANTO AMARO,Samsung,QUINTA,TARDE,42,HOMEM,FURTO,Via Publica
SANTO AMARO,Apple,QUINTA,NOITE,20,MULHER,ROUBO,Via Publica
SANTO AMARO,Xiaomi,QUINTA,MANHA,15,MULHER,ROUBO,Via Publica
SANTO AMARO,Motorola,SABADO,NOITE,34,MULHER,ROUBO,Via Publica
SANTO AMARO,Asus,QUINTA,TARDE,30,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,SEXTA,TARDE,25,HOMEM,FURTO,Via Publica
SANTO AMARO,Outros,TERCA,NOITE,48,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,SEXTA,NOITE,30,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,QUARTA,NOITE,72,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,SABADO,MADRUGADA,52,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,SABADO,MADRUGADA,26,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,QUINTA,TARDE,18,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,SEXTA,TARDE,55,HOMEM,ROUBO,Via Publica
SANTO AMARO,Motorola,QUINTA,TARDE,68,MULHER,ROUBO,Transporte Publico
VARZEA DE BAIXO,Apple,SABADO,MADRUGADA,44,MULHER,ROUBO,Via Publica
VARZEA DE BAIXO,Apple,SABADO,MADRUGADA,32,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,QUINTA,NOITE,25,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,QUINTA,NOITE,29,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,SABADO,MADRUGADA,84,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,SABADO,MADRUGADA,27,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,SEXTA,MANHA,27,MULHER,ROUBO,Via Publica
SANTO AMARO,Xiaomi,SABADO,TARDE,55,HOMEM,FURTO,Via Publica
SANTO AMARO,Xiaomi,SEXTA,NOITE,58,MULHER,ROUBO,Via Publica
SANTO AMARO,Motorola,DOMINGO,NOITE,34,HOMEM,FURTO,Residencia / Hospedagem
SANTO AMARO,Samsung,DOMINGO,TARDE,56,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,SEGUNDA,MANHA,31,MULHER,FURTO,Transporte Publico
SANTO AMARO,Apple,SABADO,MADRUGADA,31,HOMEM,FURTO,Via Publica
SANTO AMARO,Outros,SEGUNDA,TARDE,61,MULHER,ROUBO,Via Publica
SANTO AMARO,Motorola,QUINTA,NOITE,50,HOMEM,ROUBO,Via Publica
SANTO AMARO,Motorola,TERCA,MADRUGADA,23,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,TERCA,MADRUGADA,62,MULHER,ROUBO,Via Publica
VARZEA DE BAIXO,Apple,SEGUNDA,TARDE,20,HOMEM,FURTO,Via Publica
SANTO AMARO,Samsung,TERCA,TARDE,56,MULHER,ROUBO,Via Publica
SANTO AMARO,Motorola,TERCA,TARDE,50,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,SEGUNDA,NOITE,56,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,TERCA,TARDE,42,MULHER,ROUBO,Residencia / Hospedagem
SANTO AMARO,Apple,TERCA,TARDE,45,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,QUARTA,NOITE,22,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,TERCA,NOITE,22,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,TERCA,NOITE,48,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,QUINTA,NOITE,33,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,QUINTA,NOITE,42,MULHER,ROUBO,Via Publica
JARDIM PROMISSAO,Apple,SEXTA,MADRUGADA,38,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,SEXTA,MADRUGADA,42,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,SEXTA,MADRUGADA,45,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,SEXTA,MADRUGADA,28,MULHER,ROUBO,Via Publica
JARDIM DAS ACACIAS,Apple,QUINTA,MANHA,34,HOMEM,ROUBO,Via Publica
JARDIM DAS ACACIAS,Samsung,SEXTA,NOITE,20,HOMEM,FURTO,Via Publica
VILA GERTRUDES,Asus,SEXTA,MADRUGADA,43,HOMEM,ROUBO,Residencia / Hospedagem
SANTO AMARO,Apple,QUINTA,NOITE,50,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,QUINTA,NOITE,52,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,QUINTA,NOITE,34,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,SEXTA,TARDE,16,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,SEXTA,MADRUGADA,53,MULHER,FURTO,Residencia / Hospedagem
SANTO AMARO,Apple,QUINTA,NOITE,27,HOMEM,ROUBO,Via Publica
JARDIM DAS ACACIAS,Samsung,SEXTA,MANHA,15,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,SABADO,MADRUGADA,23,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,SABADO,NOITE,69,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,SEXTA,NOITE,27,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,SEXTA,NOITE,32,HOMEM,ROUBO,Via Publica
SANTO AMARO,Motorola,SABADO,MADRUGADA,20,HOMEM,ROUBO,Via Publica
ALTO DA BOA VISTA,Apple,QUINTA,NOITE,43,HOMEM,ROUBO,Via Publica
CHACARA SANTO ANTONIO (ZONA SUL),Samsung,DOMINGO,TARDE,33,MULHER,ROUBO,Via Publica
SANTO AMARO,Motorola,DOMINGO,TARDE,29,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,QUINTA,NOITE,18,MULHER,FURTO,Via Publica
SANTO AMARO,Samsung,TERCA,MANHA,15,HOMEM,FURTO,Transporte Publico
SANTO AMARO,Motorola,TERCA,TARDE,37,MULHER,FURTO,Transporte Publico
SANTO AMARO,Motorola,QUARTA,NOITE,75,HOMEM,ROUBO,Via Publica
SANTO AMARO,Motorola,QUARTA,NOITE,35,HOMEM,ROUBO,Via Publica
SANTO AMARO,Motorola,QUARTA,NOITE,28,MULHER,ROUBO,Via Publica
SANTO AMARO,Motorola,QUARTA,NOITE,57,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,QUINTA,TARDE,32,MULHER,FURTO,Estabelecimentos Comerciais / Industrias
SANTO AMARO,Motorola,TERCA,MANHA,25,HOMEM,ROUBO,Via Publica
SANTO AMARO,Xiaomi,SEXTA,NOITE,16,MULHER,FURTO,Via Publica
JARDIM DAS ACACIAS,Apple,QUARTA,NOITE,58,MULHER,FURTO,Via Publica
GRANJA JULIETA,Samsung,QUINTA,NOITE,27,MULHER,ROUBO,Via Publica
SANTO AMARO,Motorola,QUINTA,NOITE,38,MULHER,ROUBO,Via Publica
SANTO AMARO,Motorola,QUINTA,NOITE,23,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,QUINTA,NOITE,50,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,QUARTA,NOITE,32,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,SEXTA,NOITE,38,MULHER,ROUBO,Via Publica
SOCORRO,Apple,SEXTA,NOITE,27,HOMEM,ROUBO,Via Publica
SANTO AMARO,Motorola,SEGUNDA,MANHA,35,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,QUINTA,TARDE,71,MULHER,FURTO,Via Publica
SANTO AMARO,Nokia,QUINTA,NOITE,26,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,SEGUNDA,TARDE,19,HOMEM,ROUBO,Via Publica
VARZEA DE BAIXO,Samsung,SABADO,NOITE,34,MULHER,ROUBO,Via Publica
CHACARA SANTO ANTONIO (ZONA SUL),LG,SABADO,NOITE,21,MULHER,ROUBO,Via Publica
JARDIM DOM BOSCO,LG,SEXTA,NOITE,43,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,DOMINGO,MADRUGADA,34,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,DOMINGO,NOITE,82,HOMEM,ROUBO,Via Publica
CHACARA SANTO ANTONIO (ZONA SUL),Motorola,DOMINGO,MANHA,51,MULHER,FURTO,Via Publica
SANTO AMARO,Apple,DOMINGO,NOITE,33,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,DOMINGO,NOITE,53,MULHER,ROUBO,Via Publica
SANTO AMARO,Apple,SABADO,NOITE,47,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,SABADO,NOITE,36,MULHER,ROUBO,Via Publica
SANTO AMARO,Motorola,SABADO,NOITE,53,MULHER,ROUBO,Via Publica
SANTO AMARO,Motorola,SABADO,NOITE,52,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,SEXTA,TARDE,15,HOMEM,FURTO,Transporte Publico
JARDIM DAS ACACIAS,Apple,SEGUNDA,NOITE,31,HOMEM,FURTO,Via Publica
SANTO AMARO,Motorola,QUINTA,MANHA,61,MULHER,FURTO,Transporte Publico
SANTO AMARO,LG,DOMINGO,NOITE,15,MULHER,ROUBO,Via Publica
SANTO AMARO,LG,DOMINGO,NOITE,53,MULHER,ROUBO,Via Publica
JARDIM DAS ACACIAS,Apple,SEGUNDA,NOITE,55,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,TERCA,MANHA,79,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,TERCA,TARDE,34,HOMEM,FURTO,Via Publica
SANTO AMARO,Samsung,TERCA,TARDE,37,MULHER,FURTO,Via Publica
SANTO AMARO,Apple,QUARTA,MANHA,16,HOMEM,FURTO,Via Publica
SANTO AMARO,Motorola,QUARTA,TARDE,33,HOMEM,FURTO,Via Publica
SANTO AMARO,Apple,TERCA,NOITE,78,HOMEM,FURTO,Via Publica
SANTO AMARO,Outros,QUINTA,TARDE,45,HOMEM,FURTO,Via Publica
SANTO AMARO,Samsung,TERCA,TARDE,16,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,QUARTA,MANHA,25,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,QUINTA,NOITE,18,HOMEM,ROUBO,Via Publica
SANTO AMARO,Apple,QUARTA,MANHA,34,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,QUARTA,NOITE,27,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,QUARTA,NOITE,56,MULHER,ROUBO,Via Publica
SANTO AMARO,Samsung,QUINTA,TARDE,27,HOMEM,FURTO,Via Publica
CHACARA ITAIM,Motorola,QUINTA,MADRUGADA,83,HOMEM,ROUBO,Via Publica
SANTO AMARO,Motorola,QUINTA,NOITE,76,HOMEM,ROUBO,Via Publica
SANTO AMARO,Samsung,QUINTA,NOITE,32,MULHER,ROUBO,Via Publica
PARELHEIROS,Asus,QUARTA,MADRUGADA,45,HOMEM,ROUBO,Via Publica
JARDIM IPORA,Motorola,QUINTA,TARDE,74,MULHER,ROUBO,Via Publica
JARDIM IPORA,Motorola,QUINTA,TARDE,67,MULHER,ROUBO,Via Publica
JARDIM IPORA,Motorola,QUINTA,TARDE,21,MULHER,ROUBO,Via Publica
JARDIM IPORA,Outros,QUINTA,TARDE,54,MULHER,ROUBO,Via Publica
JARDIM IPORA,Samsung,QUINTA,TARDE,32,MULHER,ROUBO,Via Publica
JARDIM IPORA,Samsung,QUINTA,TARDE,35,MULHER,ROUBO,Via Publica
JARDIM IPORA,Motorola,QUINTA,TARDE,62,HOMEM,ROUBO,Via Publica
JARDIM IPORA,Motorola,QUINTA,TARDE,41,MULHER,ROUBO,Via Publica
JARDIM IPORA,Motorola,QUINTA,TARDE,22,MULHER,ROUBO,Via Publica
JARDIM IPORA,Outros,QUINTA,TARDE,38,HOMEM,ROUBO,Via Publica
JARDIM IPORA,Samsung,QUINTA,TARDE,27,HOMEM,ROUBO,Via Publica
JARDIM IPORA,Samsung,QUINTA,TARDE,23,HOMEM,ROUBO,Via Publica
JARDIM SILVEIRA,Samsung,QUINTA,NOITE,47,HOMEM,ROUBO,Via Publica
PARELHEIROS,Motorola,QUARTA,NOITE,37,MULHER,ROUBO,Via Publica
SITIO MATSUMURA,Motorola,QUARTA,MANHA,55,MULHER,ROUBO,Via Publica
JARDIM NOVO PARELHEIROS,Apple,DOMINGO,NOITE,37,HOMEM,ROUBO,Via Publica
PARELHEIROS,Samsung,TERCA,MANHA,18,HOMEM,ROUBO,Via Publica
VILA FIAT LUX,Samsung,SEGUNDA,NOITE,76,HOMEM,ROUBO,Via Publica
PARELHEIROS,Samsung,TERCA,TARDE,25,MULHER,ROUBO,Via Publica
PARELHEIROS,Samsung,TERCA,TARDE,48,MULHER,ROUBO,Via Publica
GRAJAU,Apple,QUINTA,MANHA,64,MULHER,ROUBO,Via Publica
PARELHEIROS,Samsung,QUARTA,NOITE,57,MULHER,ROUBO,Via Publica
JARDIM CASA GRANDE,Motorola,SABADO,TARDE,21,MULHER,ROUBO,Via Publica
GRAJAU,Samsung,TERCA,NOITE,38,HOMEM,ROUBO,Via Publica
